year,month,day,carrier,origin,dest,delayed
2013,1,1,DL,JFK,LAS,0
2013,1,1,EV,EWR,BNA,1
2013,1,1,9E,JFK,ORD,1
2013,1,1,US,LGA,CLT,0
2013,1,1,MQ,LGA,RDU,0
2013,1,1,DL,LGA,MCO,0
2013,1,1,UA,EWR,PHX,0
2013,1,1,DL,JFK,SLC,0
2013,1,1,UA,EWR,SFO,0
2013,1,1,AA,LGA,ORD,0
2013,1,1,EV,EWR,CLT,1
2013,1,1,DL,JFK,PHX,0
2013,1,1,EV,EWR,GRR,1
2013,1,1,B6,JFK,SMF,1
2013,1,1,EV,LGA,IAD,0
2013,1,1,DL,JFK,LAX,1
2013,1,1,AA,EWR,DFW,1
2013,1,1,9E,JFK,RDU,0
2013,1,1,UA,EWR,BQN,0
2013,1,1,DL,JFK,SAN,1
2013,1,1,MQ,JFK,BNA,1
2013,1,1,EV,EWR,OMA,1
2013,1,1,AA,JFK,LAX,1
2013,1,1,EV,EWR,RIC,1
2013,1,1,AA,JFK,TPA,0
2013,1,1,UA,EWR,BOS,1
2013,1,1,B6,LGA,FLL,0
2013,1,1,MQ,JFK,DCA,1
2013,1,1,9E,JFK,JAX,1
2013,1,1,EV,EWR,CHS,1
2013,1,1,B6,JFK,LAS,1
2013,1,1,VX,JFK,LAX,0
2013,1,1,UA,EWR,SEA,1
2013,1,1,9E,JFK,PIT,0
2013,1,1,9E,JFK,BWI,0
2013,1,1,B6,JFK,SFO,0
2013,1,1,UA,EWR,DFW,0
2013,1,1,DL,JFK,SAT,1
2013,1,1,UA,EWR,IAH,0
2013,1,1,EV,EWR,TYS,1
2013,1,1,9E,JFK,PHL,0
2013,1,1,AA,LGA,MIA,0
2013,1,1,UA,EWR,MIA,0
2013,1,1,EV,EWR,SAV,1
2013,1,1,UA,LGA,ORD,0
2013,1,1,MQ,LGA,MSP,1
2013,1,1,MQ,LGA,CMH,0
2013,1,1,EV,EWR,PIT,1
2013,1,1,UA,EWR,CLE,0
2013,1,1,AA,JFK,BOS,0
2013,1,1,9E,JFK,BUF,0
2013,1,1,MQ,JFK,CMH,1
2013,1,1,9E,JFK,CLE,1
2013,1,1,B6,JFK,FLL,0
2013,1,1,UA,EWR,RSW,0
2013,1,1,FL,LGA,CAK,0
2013,1,1,B6,JFK,AUS,0
2013,1,1,9E,JFK,CVG,1
2013,1,1,B6,JFK,BUR,1
2013,1,1,DL,JFK,FLL,0
2013,1,1,UA,EWR,AUS,0
2013,1,1,EV,EWR,MKE,1
2013,1,1,B6,JFK,PBI,1
2013,1,1,WN,EWR,MDW,1
2013,1,1,EV,EWR,MHT,0
2013,1,1,AA,LGA,ORD,0
2013,1,1,B6,JFK,HOU,0
2013,1,1,B6,JFK,MSY,0
2013,1,1,UA,EWR,IAH,0
2013,1,1,UA,EWR,BOS,0
2013,1,1,UA,EWR,LAX,0
2013,1,1,EV,EWR,RDU,1
2013,1,1,B6,JFK,JAX,0
2013,1,1,9E,JFK,DCA,0
2013,1,1,UA,EWR,MCO,0
2013,1,1,MQ,JFK,RDU,1
2013,1,1,B6,JFK,PDX,1
2013,1,1,B6,JFK,RSW,0
2013,1,1,MQ,LGA,DTW,0
2013,1,1,UA,EWR,PBI,0
2013,1,1,EV,EWR,ALB,1
2013,1,1,EV,EWR,IAD,1
2013,1,1,B6,LGA,MCO,0
2013,1,1,MQ,LGA,RDU,0
2013,1,1,MQ,EWR,ORD,1
2013,1,1,EV,EWR,SDF,1
2013,1,1,WN,LGA,MDW,0
2013,1,1,UA,EWR,TPA,0
2013,1,1,MQ,LGA,CLT,1
2013,1,1,B6,JFK,BOS,0
2013,1,1,UA,EWR,SJU,0
2013,1,1,DL,JFK,LAS,0
2013,1,1,B6,JFK,LAX,1
2013,1,1,UA,EWR,SFO,0
2013,1,1,B6,EWR,MCO,0
2013,1,1,MQ,LGA,ATL,1
2013,1,1,EV,EWR,RIC,1
2013,1,1,9E,JFK,CVG,1
2013,1,1,EV,EWR,PVD,0
2013,1,1,EV,EWR,DSM,1
2013,1,1,B6,LGA,FLL,0
2013,1,1,B6,EWR,MCO,1
2013,1,1,MQ,LGA,BNA,1
2013,1,1,AA,JFK,LAX,0
2013,1,1,MQ,JFK,DCA,0
2013,1,1,B6,JFK,DEN,0
2013,1,1,UA,EWR,FLL,1
2013,1,1,B6,EWR,FLL,0
2013,1,1,B6,JFK,SJU,0
2013,1,1,B6,JFK,MCO,0
2013,1,1,EV,EWR,BWI,0
2013,1,1,AA,EWR,MIA,1
2013,1,1,B6,JFK,PBI,1
2013,1,1,B6,JFK,RDU,1
2013,1,1,B6,JFK,BUF,1
2013,1,1,B6,JFK,SJU,0
2013,1,1,B6,JFK,TPA,1
2013,1,1,EV,EWR,BUF,1
2013,1,1,EV,EWR,PWM,1
2013,1,1,B6,JFK,FLL,1
2013,1,1,B6,JFK,PWM,0
2013,1,1,B6,JFK,BOS,0
2013,1,1,EV,EWR,BDL,1
2013,1,1,B6,JFK,ROC,1
2013,1,1,B6,JFK,BTV,1
2013,1,1,B6,JFK,BUF,0
2013,1,1,EV,EWR,DCA,1
2013,1,1,EV,EWR,BTV,1
2013,1,1,B6,JFK,LAS,1
2013,1,1,B6,JFK,SYR,1
2013,1,1,EV,EWR,MCI,1
2013,1,1,B6,JFK,PSE,0
2013,1,1,B6,JFK,SJU,0
2013,1,1,B6,JFK,BQN,0
2013,1,2,B6,JFK,SJU,1
2013,1,2,B6,JFK,SYR,1
2013,1,2,US,EWR,CLT,0
2013,1,2,UA,EWR,IAH,0
2013,1,2,AA,JFK,MIA,0
2013,1,2,UA,LGA,IAH,0
2013,1,2,B6,JFK,BQN,0
2013,1,2,B6,JFK,FLL,0
2013,1,2,B6,JFK,PBI,0
2013,1,2,B6,LGA,FLL,0
2013,1,2,AA,LGA,DFW,1
2013,1,2,B6,JFK,TPA,0
2013,1,2,DL,LGA,DTW,0
2013,1,2,EV,LGA,IAD,0
2013,1,2,DL,LGA,ATL,0
2013,1,2,DL,LGA,CVG,0
2013,1,2,FL,LGA,ATL,1
2013,1,2,UA,JFK,SFO,0
2013,1,2,UA,EWR,LAS,0
2013,1,2,UA,EWR,MIA,0
2013,1,2,EV,EWR,CMH,1
2013,1,2,EV,EWR,MSP,0
2013,1,2,9E,EWR,CVG,0
2013,1,2,B6,JFK,MCO,0
2013,1,2,WN,LGA,MDW,0
2013,1,2,MQ,LGA,DTW,0
2013,1,2,UA,LGA,ORD,0
2013,1,2,US,LGA,PHL,0
2013,1,2,AA,LGA,ORD,0
2013,1,2,UA,EWR,LAX,0
2013,1,2,UA,EWR,SFO,0
2013,1,2,DL,JFK,ATL,0
2013,1,2,DL,LGA,MSP,0
2013,1,2,AA,EWR,MIA,0
2013,1,2,B6,EWR,FLL,0
2013,1,2,EV,LGA,MEM,1
2013,1,2,DL,EWR,ATL,0
2013,1,2,WN,EWR,MDW,1
2013,1,2,B6,EWR,PBI,0
2013,1,2,B6,JFK,SJU,0
2013,1,2,UA,JFK,LAX,1
2013,1,2,US,JFK,CLT,1
2013,1,2,AA,LGA,MIA,0
2013,1,2,MQ,LGA,MSP,0
2013,1,2,MQ,LGA,ATL,1
2013,1,2,MQ,LGA,CLT,0
2013,1,2,UA,LGA,IAH,0
2013,1,2,UA,EWR,DFW,0
2013,1,2,US,EWR,CLT,1
2013,1,2,DL,LGA,TPA,0
2013,1,2,WN,EWR,BWI,0
2013,1,2,EV,EWR,IAD,0
2013,1,2,EV,EWR,CVG,1
2013,1,2,US,EWR,PHX,0
2013,1,2,B6,JFK,RSW,1
2013,1,2,DL,LGA,FLL,0
2013,1,2,WN,LGA,BWI,0
2013,1,2,EV,EWR,RDU,0
2013,1,2,UA,EWR,LAX,0
2013,1,2,AA,LGA,ORD,0
2013,1,2,UA,EWR,AUS,1
2013,1,2,UA,EWR,PHX,0
2013,1,2,EV,EWR,BNA,1
2013,1,2,US,JFK,PHX,0
2013,1,2,UA,EWR,CLE,0
2013,1,2,B6,JFK,BOS,0
2013,1,2,UA,EWR,PBI,0
2013,1,2,EV,EWR,ATL,0
2013,1,2,AA,LGA,DFW,1
2013,1,2,B6,JFK,BUF,0
2013,1,2,B6,LGA,MCO,0
2013,1,2,US,LGA,CLT,0
2013,1,2,UA,LGA,DEN,0
2013,1,2,UA,EWR,BOS,0
2013,1,2,US,EWR,CLT,0
2013,1,2,DL,JFK,SLC,0
2013,1,2,UA,EWR,MCO,0
2013,1,2,DL,JFK,SFO,0
2013,1,2,UA,EWR,FLL,0
2013,1,2,AA,JFK,MCO,0
2013,1,2,B6,JFK,LAS,0
2013,1,2,DL,JFK,LAX,0
2013,1,2,DL,LGA,PBI,0
2013,1,2,DL,LGA,MIA,0
2013,1,2,B6,JFK,FLL,0
2013,1,2,MQ,LGA,XNA,1
2013,1,2,US,LGA,DCA,0
2013,1,2,VX,JFK,LAX,0
2013,1,2,EV,EWR,CLT,1
2013,1,2,AA,LGA,ORD,0
2013,1,2,AA,LGA,MIA,0
2013,1,2,DL,LGA,MSY,1
2013,1,2,UA,EWR,TPA,1
2013,1,2,B6,JFK,MSY,1
2013,1,2,DL,LGA,DTW,0
2013,1,2,UA,EWR,SJU,0
2013,1,2,AA,JFK,SJU,1
2013,1,2,MQ,EWR,ORD,0
2013,1,2,AA,JFK,MIA,0
2013,1,2,B6,JFK,LAX,0
2013,1,2,DL,LGA,ATL,0
2013,1,2,UA,LGA,ORD,0
2013,1,2,AA,JFK,FLL,0
2013,1,2,B6,JFK,MCO,0
2013,1,2,UA,JFK,SFO,0
2013,1,2,UA,EWR,RSW,0
2013,1,2,MQ,EWR,ORD,1
2013,1,2,AS,EWR,SEA,0
2013,1,2,UA,EWR,ORD,0
2013,1,2,VX,JFK,SFO,0
2013,1,2,UA,EWR,SNA,1
2013,1,2,UA,EWR,DEN,0
2013,1,2,FL,LGA,MKE,0
2013,1,2,B6,LGA,RSW,0
2013,1,2,DL,JFK,SEA,0
2013,1,2,B6,JFK,SJU,0
2013,1,2,AA,JFK,LAX,0
2013,1,2,B6,JFK,SYR,1
2013,1,2,UA,LGA,IAH,0
2013,1,2,B6,JFK,ROC,0
2013,1,2,B6,JFK,SFO,0
2013,1,2,WN,EWR,HOU,1
2013,1,2,UA,EWR,BOS,0
2013,1,2,B6,LGA,TPA,0
2013,1,2,AA,LGA,ORD,0
2013,1,2,AA,JFK,SFO,0
2013,1,2,UA,EWR,MCO,0
2013,1,2,WN,LGA,DEN,0
2013,1,2,EV,EWR,GSO,0
2013,1,2,UA,LGA,DEN,0
2013,1,2,9E,JFK,PHL,0
2013,1,2,DL,EWR,ATL,0
2013,1,2,AA,LGA,DFW,1
2013,1,2,UA,EWR,SFO,0
2013,1,2,B6,JFK,SRQ,0
2013,1,2,UA,EWR,PBI,1
2013,1,2,9E,JFK,PIT,0
2013,1,2,EV,EWR,GSP,0
2013,1,2,EV,EWR,BTV,0
2013,1,2,UA,EWR,IAH,0
2013,1,2,EV,EWR,DCA,1
2013,1,2,DL,LGA,MCO,0
2013,1,2,B6,EWR,MCO,0
2013,1,2,B6,JFK,FLL,0
2013,1,2,DL,LGA,ATL,0
2013,1,2,DL,JFK,MIA,0
2013,1,2,US,LGA,CLT,1
2013,1,2,AA,LGA,MIA,0
2013,1,2,B6,EWR,BOS,0
2013,1,2,DL,JFK,MCO,0
2013,1,2,AA,EWR,DFW,1
2013,1,2,MQ,JFK,RDU,0
2013,1,2,UA,EWR,PDX,0
2013,1,2,AA,JFK,STT,0
2013,1,2,DL,JFK,FLL,0
2013,1,2,DL,JFK,ATL,0
2013,1,2,US,EWR,CLT,0
2013,1,2,B6,JFK,PIT,0
2013,1,2,DL,LGA,MSP,0
2013,1,2,DL,LGA,DEN,0
2013,1,2,DL,JFK,TPA,0
2013,1,2,MQ,LGA,BNA,0
2013,1,2,DL,LGA,PBI,0
2013,1,2,MQ,LGA,CMH,0
2013,1,2,MQ,JFK,DCA,0
2013,1,2,EV,EWR,IND,1
2013,1,2,9E,JFK,ORD,0
2013,1,2,AA,JFK,BOS,0
2013,1,2,B6,JFK,CLT,1
2013,1,2,B6,JFK,SAN,0
2013,1,2,DL,JFK,LAS,1
2013,1,2,B6,JFK,JAX,0
2013,1,2,B6,JFK,SJU,0
2013,1,2,UA,EWR,DFW,1
2013,1,2,UA,EWR,LAX,0
2013,1,2,FL,LGA,ATL,1
2013,1,2,AA,LGA,ORD,0
2013,1,2,DL,LGA,RSW,0
2013,1,2,AA,LGA,STL,0
2013,1,2,DL,EWR,MSP,0
2013,1,2,EV,EWR,OMA,1
2013,1,2,F9,LGA,DEN,1
2013,1,2,DL,JFK,SJU,0
2013,1,2,MQ,LGA,ATL,0
2013,1,2,EV,EWR,ORF,0
2013,1,2,9E,JFK,DCA,0
2013,1,2,B6,JFK,ORD,0
2013,1,2,EV,EWR,ROC,0
2013,1,2,AA,LGA,DFW,0
2013,1,2,UA,JFK,LAX,0
2013,1,2,UA,EWR,ORD,1
2013,1,2,EV,EWR,DAY,1
2013,1,2,WN,EWR,PHX,1
2013,1,2,EV,EWR,MSP,1
2013,1,2,9E,JFK,RDU,1
2013,1,2,AA,JFK,SJU,0
2013,1,2,MQ,LGA,RDU,0
2013,1,2,UA,JFK,SFO,1
2013,1,2,EV,EWR,SYR,0
2013,1,2,9E,JFK,BUF,1
2013,1,2,MQ,LGA,CLE,0
2013,1,2,9E,JFK,DTW,0
2013,1,2,B6,JFK,TPA,0
2013,1,2,UA,EWR,DEN,0
2013,1,2,EV,EWR,CHS,0
2013,1,2,9E,JFK,MSP,1
2013,1,2,B6,EWR,RSW,0
2013,1,2,UA,EWR,SAN,0
2013,1,2,EV,EWR,MEM,1
2013,1,2,UA,EWR,SEA,0
2013,1,2,AA,JFK,LAX,0
2013,1,2,WN,EWR,MDW,1
2013,1,2,DL,EWR,DTW,0
2013,1,2,DL,JFK,LAX,0
2013,1,2,MQ,LGA,DTW,0
2013,1,2,AA,JFK,MIA,0
2013,1,2,DL,EWR,ATL,0
2013,1,2,DL,LGA,ATL,0
2013,1,2,DL,LGA,MIA,0
2013,1,2,UA,EWR,SFO,1
2013,1,2,EV,EWR,RIC,1
2013,1,2,UA,EWR,LAX,0
2013,1,2,UA,EWR,CLE,0
2013,1,2,UA,LGA,IAH,0
2013,1,2,DL,LGA,MCO,0
2013,1,2,UA,EWR,JAC,0
2013,1,2,UA,EWR,ORD,0
2013,1,2,VX,JFK,LAX,0
2013,1,2,B6,JFK,BTV,0
2013,1,2,B6,JFK,FLL,1
2013,1,2,HA,JFK,HNL,0
2013,1,2,US,LGA,CLT,0
2013,1,2,DL,LGA,DTW,0
2013,1,2,B6,JFK,IAD,1
2013,1,2,UA,EWR,IAH,1
2013,1,2,MQ,LGA,CLT,0
2013,1,2,UA,EWR,STT,1
2013,1,2,B6,JFK,BOS,0
2013,1,2,EV,EWR,GRR,1
2013,1,2,AA,LGA,DFW,0
2013,1,2,AA,EWR,DFW,0
2013,1,2,EV,EWR,PIT,1
2013,1,2,B6,EWR,SJU,0
2013,1,2,B6,JFK,RDU,1
2013,1,2,B6,LGA,FLL,0
2013,1,2,VX,JFK,LAS,0
2013,1,2,EV,EWR,JAX,1
2013,1,2,B6,JFK,AUS,1
2013,1,2,UA,EWR,TPA,1
2013,1,2,US,JFK,CLT,1
2013,1,2,DL,LGA,SRQ,0
2013,1,2,UA,EWR,EGE,0
2013,1,2,UA,EWR,PBI,0
2013,1,2,WN,EWR,DEN,0
2013,1,2,DL,LGA,TPA,0
2013,1,2,UA,EWR,FLL,1
2013,1,2,B6,JFK,BUF,0
2013,1,2,WN,LGA,MKE,0
2013,1,2,EV,EWR,PWM,1
2013,1,2,B6,JFK,PBI,1
2013,1,2,B6,LGA,PBI,1
2013,1,2,EV,EWR,MHT,1
2013,1,2,EV,EWR,DCA,0
2013,1,2,AA,LGA,ORD,0
2013,1,2,MQ,LGA,ATL,0
2013,1,2,EV,EWR,RDU,1
2013,1,2,B6,JFK,PWM,0
2013,1,2,9E,JFK,ROC,0
2013,1,2,EV,LGA,IAD,0
2013,1,2,WN,LGA,MDW,0
2013,1,2,DL,JFK,SFO,0
2013,1,2,EV,EWR,STL,1
2013,1,2,UA,EWR,MCO,0
2013,1,2,DL,LGA,FLL,0
2013,1,2,B6,EWR,FLL,0
2013,1,2,US,EWR,PHX,0
2013,1,2,EV,EWR,SAV,1
2013,1,2,9E,JFK,BWI,1
2013,1,2,B6,JFK,LAX,1
2013,1,2,UA,EWR,DEN,0
2013,1,2,US,LGA,CLT,0
2013,1,2,US,JFK,CLT,0
2013,1,2,MQ,EWR,ORD,0
2013,1,2,US,EWR,CLT,0
2013,1,2,DL,JFK,LAS,0
2013,1,2,FL,LGA,ATL,0
2013,1,2,US,JFK,PHX,1
2013,1,2,DL,LGA,ATL,1
2013,1,2,AA,LGA,DFW,0
2013,1,2,EV,EWR,CHS,0
2013,1,2,B6,JFK,BOS,0
2013,1,2,DL,LGA,MSP,0
2013,1,2,MQ,LGA,RDU,0
2013,1,2,UA,LGA,IAH,0
2013,1,2,DL,EWR,ATL,0
2013,1,2,VX,JFK,SFO,0
2013,1,2,EV,EWR,BUF,0
2013,1,2,UA,EWR,BOS,1
2013,1,2,EV,EWR,AVL,1
2013,1,2,B6,JFK,MCO,0
2013,1,2,UA,EWR,FLL,1
2013,1,2,EV,EWR,IND,1
2013,1,2,AA,JFK,LAX,0
2013,1,2,MQ,LGA,DTW,0
2013,1,2,B6,EWR,PBI,0
2013,1,2,DL,LGA,MEM,0
2013,1,2,UA,EWR,ORD,0
2013,1,2,B6,LGA,FLL,0
2013,1,2,MQ,LGA,BNA,1
2013,1,2,DL,JFK,SLC,0
2013,1,2,UA,EWR,SFO,0
2013,1,2,UA,EWR,RSW,1
2013,1,2,AA,LGA,DFW,0
2013,1,2,DL,LGA,MCO,0
2013,1,2,US,LGA,BOS,0
2013,1,2,B6,JFK,MCO,1
2013,1,2,DL,LGA,ATL,0
2013,1,2,MQ,JFK,DCA,0
2013,1,2,UA,EWR,LAS,0
2013,1,2,US,LGA,DCA,0
2013,1,2,UA,EWR,PBI,1
2013,1,2,B6,JFK,SFO,0
2013,1,2,UA,EWR,IAH,0
2013,1,2,UA,JFK,SFO,0
2013,1,2,WN,LGA,BWI,0
2013,1,2,AA,LGA,MIA,0
2013,1,2,B6,JFK,BTV,0
2013,1,2,DL,LGA,DTW,0
2013,1,2,MQ,LGA,CMH,0
2013,1,2,AA,LGA,ORD,1
2013,1,2,DL,LGA,MIA,1
2013,1,2,EV,LGA,PIT,0
2013,1,2,DL,JFK,MCO,0
2013,1,2,UA,LGA,DEN,1
2013,1,2,AA,LGA,ORD,0
2013,1,2,US,LGA,CLT,0
2013,1,2,EV,EWR,DTW,1
2013,1,2,UA,JFK,LAX,0
2013,1,2,DL,LGA,RSW,0
2013,1,2,WN,LGA,STL,0
2013,1,2,B6,JFK,RSW,0
2013,1,2,UA,EWR,TPA,0
2013,1,2,UA,EWR,SJU,0
2013,1,2,VX,JFK,LAX,0
2013,1,2,B6,JFK,FLL,1
2013,1,2,DL,LGA,PBI,0
2013,1,2,AA,EWR,MIA,0
2013,1,2,DL,EWR,ATL,0
2013,1,2,UA,EWR,SNA,0
2013,1,2,DL,LGA,MSP,0
2013,1,2,MQ,LGA,MSP,0
2013,1,2,FL,LGA,CAK,0
2013,1,2,DL,LGA,TPA,0
2013,1,2,MQ,JFK,DCA,0
2013,1,2,AA,LGA,DFW,0
2013,1,2,B6,EWR,MCO,0
2013,1,2,B6,JFK,HOU,0
2013,1,2,DL,JFK,LAX,0
2013,1,2,MQ,LGA,ATL,0
2013,1,2,UA,EWR,BOS,0
2013,1,2,B6,EWR,BOS,0
2013,1,2,DL,LGA,MSY,0
2013,1,2,EV,EWR,RDU,1
2013,1,2,DL,LGA,FLL,0
2013,1,2,US,JFK,CLT,0
2013,1,2,WN,EWR,STL,1
2013,1,2,UA,EWR,IAH,0
2013,1,2,VX,JFK,SFO,0
2013,1,2,MQ,LGA,CLE,1
2013,1,2,AA,JFK,LAX,0
2013,1,2,EV,EWR,PWM,1
2013,1,2,MQ,LGA,RDU,0
2013,1,2,EV,EWR,BUF,0
2013,1,2,UA,EWR,MCO,0
2013,1,2,EV,EWR,ATL,1
2013,1,2,UA,EWR,DEN,0
2013,1,2,AA,LGA,STL,0
2013,1,2,B6,JFK,LAX,0
2013,1,2,MQ,EWR,ORD,0
2013,1,2,B6,JFK,TPA,0
2013,1,2,UA,EWR,SFO,0
2013,1,2,EV,EWR,BTV,0
2013,1,2,EV,EWR,MKE,1
2013,1,2,EV,EWR,DAY,0
2013,1,2,EV,EWR,JAX,1
2013,1,2,EV,EWR,DTW,0
2013,1,2,MQ,JFK,RDU,0
2013,1,2,B6,JFK,BUF,0
2013,1,2,UA,EWR,PHX,0
2013,1,2,DL,LGA,DTW,0
2013,1,2,WN,LGA,MKE,0
2013,1,2,MQ,LGA,BNA,1
2013,1,2,EV,EWR,CMH,1
2013,1,2,WN,EWR,BWI,1
2013,1,2,AA,LGA,MIA,0
2013,1,2,AA,EWR,DFW,1
2013,1,2,DL,JFK,SLC,0
2013,1,2,EV,EWR,DTW,1
2013,1,2,EV,EWR,MYR,1
2013,1,2,DL,JFK,SJU,0
2013,1,2,AA,LGA,DFW,0
2013,1,2,B6,JFK,LGB,0
2013,1,2,AA,JFK,BOS,0
2013,1,2,UA,LGA,IAH,0
2013,1,2,9E,EWR,CVG,0
2013,1,2,DL,LGA,ATL,0
2013,1,2,US,LGA,CLT,0
2013,1,2,B6,JFK,FLL,0
2013,1,2,DL,LGA,CVG,0
2013,1,2,WN,EWR,MDW,1
2013,1,2,EV,EWR,DCA,0
2013,1,2,DL,EWR,ATL,0
2013,1,2,UA,EWR,DFW,0
2013,1,2,WN,LGA,DEN,0
2013,1,2,MQ,LGA,CMH,0
2013,1,2,UA,EWR,MIA,0
2013,1,2,UA,EWR,ORD,0
2013,1,2,B6,JFK,PBI,0
2013,1,2,B6,JFK,BOS,0
2013,1,2,AA,LGA,ORD,0
2013,1,2,FL,LGA,ATL,0
2013,1,2,US,EWR,CLT,0
2013,1,2,EV,EWR,GSO,0
2013,1,2,B6,LGA,MCO,1
2013,1,2,UA,EWR,LAX,0
2013,1,2,WN,EWR,HOU,1
2013,1,2,MQ,LGA,RDU,0
2013,1,2,B6,EWR,FLL,0
2013,1,2,DL,JFK,ATL,0
2013,1,2,VX,JFK,LAX,0
2013,1,2,EV,EWR,BUF,0
2013,1,2,B6,JFK,BUR,0
2013,1,2,EV,EWR,ROC,1
2013,1,2,B6,JFK,SJU,0
2013,1,2,EV,EWR,MCI,1
2013,1,2,EV,EWR,ALB,0
2013,1,2,B6,JFK,ROC,1
2013,1,2,EV,EWR,BDL,0
2013,1,2,B6,EWR,MCO,0
2013,1,2,EV,EWR,OMA,1
2013,1,2,B6,JFK,JAX,0
2013,1,2,B6,LGA,SRQ,0
2013,1,2,UA,EWR,FLL,0
2013,1,2,EV,EWR,CLT,1
2013,1,2,EV,EWR,STL,1
2013,1,2,AA,JFK,LAX,0
2013,1,2,DL,LGA,ATL,1
2013,1,2,AA,LGA,MIA,0
2013,1,2,DL,LGA,MCO,1
2013,1,2,UA,EWR,HNL,0
2013,1,2,AA,JFK,MIA,1
2013,1,2,MQ,LGA,CLT,0
2013,1,2,US,EWR,PHX,0
2013,1,2,WN,LGA,MDW,0
2013,1,2,EV,EWR,RIC,1
2013,1,2,B6,JFK,SEA,0
2013,1,2,B6,JFK,MCO,1
2013,1,2,UA,EWR,IAH,0
2013,1,2,EV,JFK,IAD,0
2013,1,2,B6,JFK,PWM,0
2013,1,2,MQ,LGA,DTW,1
2013,1,2,EV,EWR,CHS,0
2013,1,2,DL,JFK,BOS,0
2013,1,2,FL,LGA,ATL,0
2013,1,2,DL,LGA,MIA,0
2013,1,2,MQ,EWR,ORD,0
2013,1,2,UA,EWR,MCO,1
2013,1,2,UA,JFK,SFO,0
2013,1,2,MQ,LGA,MSP,0
2013,1,2,EV,EWR,BWI,1
2013,1,2,EV,EWR,MSN,1
2013,1,2,UA,EWR,ORD,1
2013,1,2,UA,EWR,PBI,1
2013,1,2,DL,LGA,ATL,1
2013,1,2,DL,LGA,FLL,1
2013,1,2,EV,LGA,IAD,0
2013,1,2,DL,JFK,SFO,0
2013,1,2,WN,EWR,PHX,1
2013,1,2,UA,LGA,IAH,0
2013,1,2,UA,EWR,CLE,0
2013,1,2,B6,JFK,SRQ,0
2013,1,2,EV,EWR,MEM,1
2013,1,2,B6,LGA,PBI,0
2013,1,2,DL,LGA,RSW,0
2013,1,2,DL,LGA,MSP,0
2013,1,2,DL,JFK,DCA,0
2013,1,2,US,LGA,CLT,0
2013,1,2,B6,JFK,BUF,0
2013,1,2,9E,JFK,BUF,1
2013,1,2,MQ,JFK,CLE,0
2013,1,2,9E,JFK,CLT,0
2013,1,2,B6,JFK,PBI,0
2013,1,2,DL,LGA,DTW,1
2013,1,2,UA,EWR,FLL,1
2013,1,2,B6,JFK,MSY,0
2013,1,2,B6,LGA,FLL,0
2013,1,2,UA,EWR,TPA,0
2013,1,2,DL,LGA,MCI,1
2013,1,2,EV,EWR,STL,1
2013,1,2,AA,LGA,MIA,0
2013,1,2,B6,JFK,BOS,1
2013,1,2,DL,LGA,PBI,0
2013,1,2,US,LGA,DCA,0
2013,1,2,B6,JFK,PIT,0
2013,1,2,UA,EWR,MCO,1
2013,1,2,9E,JFK,ORF,0
2013,1,2,AA,LGA,ORD,0
2013,1,2,MQ,LGA,ATL,1
2013,1,2,US,EWR,CLT,0
2013,1,2,DL,LGA,ATL,1
2013,1,2,MQ,LGA,CMH,0
2013,1,2,DL,JFK,LAX,0
2013,1,2,UA,EWR,SEA,1
2013,1,2,US,LGA,BOS,0
2013,1,2,AA,EWR,DFW,1
2013,1,2,UA,EWR,BOS,1
2013,1,2,AA,JFK,MIA,0
2013,1,2,B6,JFK,TPA,0
2013,1,2,MQ,JFK,IND,0
2013,1,2,9E,JFK,IAD,0
2013,1,2,B6,EWR,TPA,0
2013,1,2,UA,EWR,AUS,0
2013,1,2,EV,EWR,BTV,1
2013,1,2,EV,EWR,GSP,1
2013,1,2,UA,EWR,ORD,1
2013,1,2,WN,LGA,MKE,0
2013,1,2,AA,LGA,STL,0
2013,1,2,AA,LGA,DFW,1
2013,1,2,MQ,LGA,CLE,1
2013,1,2,UA,EWR,LAX,0
2013,1,2,UA,EWR,IAH,0
2013,1,2,UA,EWR,DEN,0
2013,1,2,9E,JFK,BWI,0
2013,1,2,DL,LGA,DEN,1
2013,1,2,9E,LGA,RIC,0
2013,1,2,MQ,JFK,DCA,0
2013,1,2,UA,JFK,LAX,0
2013,1,2,B6,JFK,MCO,0
2013,1,2,US,LGA,CLT,0
2013,1,2,9E,JFK,SYR,1
2013,1,2,MQ,LGA,CLT,1
2013,1,2,MQ,JFK,RDU,1
2013,1,2,EV,EWR,CVG,1
2013,1,2,AA,JFK,FLL,0
2013,1,2,MQ,JFK,PIT,0
2013,1,2,UA,EWR,LAS,0
2013,1,2,AA,JFK,SFO,0
2013,1,2,B6,JFK,FLL,1
2013,1,2,DL,LGA,TPA,0
2013,1,2,MQ,LGA,XNA,1
2013,1,2,MQ,LGA,RDU,1
2013,1,2,UA,EWR,MCO,0
2013,1,2,9E,JFK,ROC,1
2013,1,2,MQ,JFK,CMH,1
2013,1,2,DL,JFK,MCO,0
2013,1,2,B6,JFK,SJU,0
2013,1,2,DL,LGA,MCO,0
2013,1,2,9E,JFK,ORD,1
2013,1,2,AA,LGA,DFW,1
2013,1,2,DL,EWR,ATL,0
2013,1,2,9E,JFK,MSP,0
2013,1,2,UA,LGA,CLE,0
2013,1,2,UA,EWR,RSW,1
